종목명,variable,value
KPX생명과학,유사종목_2,하이로닉
KPX생명과학,유사종목_3,보성파워텍
KPX생명과학,유사종목_4,한국전자인증
KPX생명과학,유사종목_5,유티아이
KPX케미칼,유사종목_1,신세계 I&C
KPX케미칼,유사종목_2,롯데제과
KPX케미칼,유사종목_3,한국공항
KPX케미칼,유사종목_4,예스코홀딩스
KPX케미칼,유사종목_5,사조산업
KPX홀딩스,유사종목_1,신영와코루
KPX홀딩스,유사종목_2,대한유화
KPX홀딩스,유사종목_3,일신방직
KPX홀딩스,유사종목_4,CS홀딩스
KPX홀딩스,유사종목_5,SK텔레콤
KR모터스,유사종목_1,영우디에스피
KR모터스,유사종목_2,에쎈테크
KR모터스,유사종목_3,EDGC
KR모터스,유사종목_4,우리기술
KR모터스,유사종목_5,서울식품
KSS해운,유사종목_1,천보
KSS해운,유사종목_2,원익머트리얼즈
KSS해운,유사종목_3,하이텍팜
KSS해운,유사종목_4,이노와이어리스
KSS해운,유사종목_5,한글과컴퓨터
KT,유사종목_1,한화에어로스페이스
KT,유사종목_2,대웅제약
KT,유사종목_3,세아베스틸지주
KT,유사종목_4,빙그레
KT,유사종목_5,SGC에너지
KT&G,유사종목_1,SK케미칼
KT&G,유사종목_2,아이디스홀딩스
KT&G,유사종목_3,조선선재
KT&G,유사종목_4,SK하이닉스
KT&G,유사종목_5,롯데정밀화학
KTcs,유사종목_1,신라에스지
KTcs,유사종목_2,동방
KTcs,유사종목_3,국동
KTcs,유사종목_4,모베이스전자
KTcs,유사종목_5,티에이치엔
KTis,유사종목_1,크레버스
KTis,유사종목_2,유니크
KTis,유사종목_3,한국정보통신
KTis,유사종목_4,우원개발
KTis,유사종목_5,누리플랜
KT서브마린,유사종목_1,아바텍
KT서브마린,유사종목_2,비비씨
KT서브마린,유사종목_3,YTN
KT서브마린,유사종목_4,덕산네오룩스
KT서브마린,유사종목_5,쿠콘
KX,유사종목_1,인선이엔티
KX,유사종목_2,에스앤에스텍
KX,유사종목_3,SJM
KX,유사종목_4,쎄트렉아이
KX,유사종목_5,아이텍
KX하이텍,유사종목_1,국영지앤엠
KX하이텍,유사종목_2,아스플로
KX하이텍,유사종목_3,케이엘넷
KX하이텍,유사종목_4,세우글로벌
KX하이텍,유사종목_5,DB
LF,유사종목_1,DRB동일
LF,유사종목_2,한독
LF,유사종목_3,대한약품
LF,유사종목_4,삼보판지
LF,유사종목_5,오리온
LG,유사종목_1,휴젤
LG,유사종목_2,엔씨소프트
LG,유사종목_3,삼양통상
LG,유사종목_4,일성신약
LG,유사종목_5,신대양제지
LG디스플레이,유사종목_1,금강공업
LG디스플레이,유사종목_2,이노션
LG디스플레이,유사종목_3,코오롱인더
LG디스플레이,유사종목_4,한화솔루션
LG디스플레이,유사종목_5,코스맥스비티아이
LG생활건강,유사종목_1,대한유화
LG생활건강,유사종목_2,LG화학
LG생활건강,유사종목_3,한화
LG생활건강,유사종목_4,KPX홀딩스
LG생활건강,유사종목_5,삼양홀딩스
LG생활건강우,유사종목_1,솔루스첨단소재2우B
LG생활건강우,유사종목_2,SK네트웍스우
LG생활건강우,유사종목_3,IBKS제17호스팩
LG생활건강우,유사종목_4,한양증권우
LG생활건강우,유사종목_5,유안타증권우
LG에너지솔루션,유사종목_1,한독
LG에너지솔루션,유사종목_2,LF
LG에너지솔루션,유사종목_3,DRB동일
LG에너지솔루션,유사종목_4,현대중공업
LG에너지솔루션,유사종목_5,동국제약
LG우,유사종목_1,솔루스첨단소재2우B
LG우,유사종목_2,SK네트웍스우
LG우,유사종목_3,IBKS제17호스팩
LG우,유사종목_4,한양증권우
LG우,유사종목_5,유안타증권우
LG유플러스,유사종목_1,동아지질
LG유플러스,유사종목_2,성신양회
LG유플러스,유사종목_3,무림페이퍼
LG유플러스,유사종목_4,노루페인트
LG유플러스,유사종목_5,하이트진로
LG이노텍,유사종목_1,LG전자
LG이노텍,유사종목_2,한국가스공사
LG이노텍,유사종목_3,세아제강
LG이노텍,유사종목_4,LS
LG이노텍,유사종목_5,KG케미칼
LG전자,유사종목_1,LG이노텍
LG전자,유사종목_2,한국가스공사
LG전자,유사종목_3,세아제강
LG전자,유사종목_4,LS
LG전자,유사종목_5,현대글로비스
LG전자우,유사종목_1,솔루스첨단소재2우B
LG전자우,유사종목_2,SK네트웍스우
LG전자우,유사종목_3,IBKS제17호스팩
LG전자우,유사종목_4,한양증권우
LG전자우,유사종목_5,유안타증권우
LG헬로비전,유사종목_1,디케이티
LG헬로비전,유사종목_2,KBI메탈
LG헬로비전,유사종목_3,유니트론텍
LG헬로비전,유사종목_4,에스에이엠티
LG헬로비전,유사종목_5,LS전선아시아
LG화학,유사종목_1,세아제강지주
LG화학,유사종목_2,농심
LG화학,유사종목_3,현대모비스
LG화학,유사종목_4,LG생활건강
LG화학,유사종목_5,일신방직
LG화학우,유사종목_1,솔루스첨단소재2우B
LG화학우,유사종목_2,SK네트웍스우
LG화학우,유사종목_3,IBKS제17호스팩
LG화학우,유사종목_4,한양증권우
LG화학우,유사종목_5,유안타증권우
LIG넥스원,유사종목_1,DL건설
LIG넥스원,유사종목_2,LX세미콘
LIG넥스원,유사종목_3,에코프로
LIG넥스원,유사종목_4,SHD
LIG넥스원,유사종목_5,유신
LS,유사종목_1,현대위아
LS,유사종목_2,삼양사
LS,유사종목_3,SK디스커버리
LS,유사종목_4,LG이노텍
LS,유사종목_5,세아제강
LS ELECTRIC,유사종목_1,현대건설기계
LS ELECTRIC,유사종목_2,노루홀딩스
LS ELECTRIC,유사종목_3,종근당
LS ELECTRIC,유사종목_4,두산에너빌리티
LS ELECTRIC,유사종목_5,휠라홀딩스
LS네트웍스,유사종목_1,우진
LS네트웍스,유사종목_2,용평리조트
LS네트웍스,유사종목_3,휴비츠
LS네트웍스,유사종목_4,디바이스이엔지
LS네트웍스,유사종목_5,와이엔텍
LS전선아시아,유사종목_1,대창
LS전선아시아,유사종목_2,대양금속
LS전선아시아,유사종목_3,뉴프렉스
LS전선아시아,유사종목_4,해성옵틱스
LS전선아시아,유사종목_5,제이씨케미칼
LX세미콘,유사종목_1,LIG넥스원
LX세미콘,유사종목_2,SHD
LX세미콘,유사종목_3,대동기어
LX세미콘,유사종목_4,하림지주
LX세미콘,유사종목_5,에스원
LX인터내셔널,유사종목_1,신세계건설
LX인터내셔널,유사종목_2,풀무원
LX인터내셔널,유사종목_3,현대코퍼레이션
LX인터내셔널,유사종목_4,SPC삼립
LX인터내셔널,유사종목_5,효성화학
LX하우시스,유사종목_1,포스코스틸리온
LX하우시스,유사종목_2,한신공영
LX하우시스,유사종목_3,매일홀딩스
LX하우시스,유사종목_4,서연
LX하우시스,유사종목_5,인천도시가스
LX하우시스우,유사종목_1,솔루스첨단소재2우B
LX하우시스우,유사종목_2,SK네트웍스우
LX하우시스우,유사종목_3,IBKS제17호스팩
LX하우시스우,유사종목_4,한양증권우
LX하우시스우,유사종목_5,유안타증권우
LX홀딩스,유사종목_1,한국경제TV
LX홀딩스,유사종목_2,엑시콘
LX홀딩스,유사종목_3,디지아이
LX홀딩스,유사종목_4,나노신소재
LX홀딩스,유사종목_5,빅솔론
LX홀딩스1우,유사종목_1,솔루스첨단소재2우B
LX홀딩스1우,유사종목_2,SK네트웍스우
LX홀딩스1우,유사종목_3,IBKS제17호스팩
LX홀딩스1우,유사종목_4,한양증권우
LX홀딩스1우,유사종목_5,유안타증권우
MDS테크,유사종목_1,엘엠에스
MDS테크,유사종목_2,한솔홀딩스
MDS테크,유사종목_3,일양약품
MDS테크,유사종목_4,미래컴퍼니
MDS테크,유사종목_5,사조씨푸드
MH에탄올,유사종목_1,동화약품
MH에탄올,유사종목_2,가비아
MH에탄올,유사종목_3,차바이오텍
MH에탄올,유사종목_4,안국약품
MH에탄올,유사종목_5,와이지-원
MIT,유사종목_1,비보존 제약
MIT,유사종목_2,에이디칩스
MIT,유사종목_3,씨아이테크
MIT,유사종목_4,더코디
MIT,유사종목_5,보해양조
NAVER,유사종목_1,SNT홀딩스
NAVER,유사종목_2,사조산업
NAVER,유사종목_3,한국전력
NAVER,유사종목_4,녹십자
NAVER,유사종목_5,HL홀딩스
NEW,유사종목_1,메타바이오메드
NEW,유사종목_2,바이오톡스텍
NEW,유사종목_3,남성
NEW,유사종목_4,기산텔레콤
NEW,유사종목_5,광명전기
NE능률,유사종목_1,선도전기
NE능률,유사종목_2,고영
NE능률,유사종목_3,진양제약
NE능률,유사종목_4,네오티스
NE능률,유사종목_5,웹케시
NHN,유사종목_1,서산
NHN,유사종목_2,동양고속
NHN,유사종목_3,엠케이전자
NHN,유사종목_4,동화기업
NHN,유사종목_5,금화피에스시
NHN벅스,유사종목_1,나노캠텍
NHN벅스,유사종목_2,iMBC
NHN벅스,유사종목_3,제노레이
NHN벅스,유사종목_4,광명전기
NHN벅스,유사종목_5,듀오백
NHN한국사이버결제,유사종목_1,센트랄모텍
NHN한국사이버결제,유사종목_2,심텍
NHN한국사이버결제,유사종목_3,TCC스틸
NHN한국사이버결제,유사종목_4,한국정보공학
NHN한국사이버결제,유사종목_5,한세실업
NH올원리츠,유사종목_1,신한서부티엔디리츠
NH올원리츠,유사종목_2,와이즈버즈
NH올원리츠,유사종목_3,하나금융19호스팩
NH올원리츠,유사종목_4,엔젯
NH올원리츠,유사종목_5,소프트캠프
NH투자증권,유사종목_1,삼성생명
NH투자증권,유사종목_2,한국캐피탈
NH투자증권,유사종목_3,한화투자증권
NH투자증권,유사종목_4,이베스트투자증권
NH투자증권,유사종목_5,흥국화재
NH투자증권우,유사종목_1,솔루스첨단소재2우B
NH투자증권우,유사종목_2,SK네트웍스우
NH투자증권우,유사종목_3,IBKS제17호스팩
NH투자증권우,유사종목_4,한양증권우
NH투자증권우,유사종목_5,유안타증권우
NH프라임리츠,유사종목_1,하나금융25호스팩
NH프라임리츠,유사종목_2,롯데리츠
NH프라임리츠,유사종목_3,제이알글로벌리츠
NH프라임리츠,유사종목_4,미래아이앤지
NH프라임리츠,유사종목_5,코람코에너지리츠
NICE,유사종목_1,대웅
NICE,유사종목_2,태웅
NICE,유사종목_3,삼성공조
NICE,유사종목_4,더블유게임즈
NICE,유사종목_5,삼아제약
NICE평가정보,유사종목_1,현대공업
NICE평가정보,유사종목_2,PN풍년
NICE평가정보,유사종목_3,에치에프알
NICE평가정보,유사종목_4,제이에스티나
NICE평가정보,유사종목_5,엔켐
NI스틸,유사종목_1,모나미
NI스틸,유사종목_2,대화제약
NI스틸,유사종목_3,벽산
NI스틸,유사종목_4,정상제이엘에스
NI스틸,유사종목_5,티플랙스
NPC,유사종목_1,제이스텍
NPC,유사종목_2,에이텍티앤
NPC,유사종목_3,한농화성
NPC,유사종목_4,KB오토시스
NPC,유사종목_5,삼호개발
NPC우,유사종목_1,솔루스첨단소재2우B
NPC우,유사종목_2,SK네트웍스우
NPC우,유사종목_3,IBKS제17호스팩
NPC우,유사종목_4,한양증권우
NPC우,유사종목_5,유안타증권우
OCI,유사종목_1,종근당홀딩스
OCI,유사종목_2,동아쏘시오홀딩스
OCI,유사종목_3,화천기공
OCI,유사종목_4,롯데지주
OCI,유사종목_5,현대홈쇼핑
PI첨단소재,유사종목_1,삼일기업공사
PI첨단소재,유사종목_2,보라티알
PI첨단소재,유사종목_3,웹케시
PI첨단소재,유사종목_4,아가방컴퍼니
PI첨단소재,유사종목_5,테라젠이텍스
PN풍년,유사종목_1,삼일
PN풍년,유사종목_2,제이에스티나
PN풍년,유사종목_3,부방
PN풍년,유사종목_4,에치에프알
PN풍년,유사종목_5,포메탈
POSCO홀딩스,유사종목_1,KCC
POSCO홀딩스,유사종목_2,신세계
POSCO홀딩스,유사종목_3,아세아
POSCO홀딩스,유사종목_4,대한제분
POSCO홀딩스,유사종목_5,삼성전자
RFHIC,유사종목_1,피앤씨테크
RFHIC,유사종목_2,모아텍
RFHIC,유사종목_3,부광약품
RFHIC,유사종목_4,아바텍
RFHIC,유사종목_5,KT서브마린
RF머트리얼즈,유사종목_1,국일신동
RF머트리얼즈,유사종목_2,위드텍
RF머트리얼즈,유사종목_3,지란지교시큐리티
RF머트리얼즈,유사종목_4,파이오링크
RF머트리얼즈,유사종목_5,태원물산
S&K폴리텍,유사종목_1,일진전기
S&K폴리텍,유사종목_2,위닉스
S&K폴리텍,유사종목_3,화승인더
S&K폴리텍,유사종목_4,광동제약
S&K폴리텍,유사종목_5,코스메카코리아
S-Oil,유사종목_1,계룡건설
S-Oil,유사종목_2,가온전선
S-Oil,유사종목_3,사조대림
S-Oil,유사종목_4,풀무원
S-Oil,유사종목_5,DN오토모티브
S-Oil우,유사종목_1,솔루스첨단소재2우B
S-Oil우,유사종목_2,SK네트웍스우
S-Oil우,유사종목_3,IBKS제17호스팩
S-Oil우,유사종목_4,한양증권우
S-Oil우,유사종목_5,유안타증권우
SAMG엔터,유사종목_1,삼기이브이
SAMG엔터,유사종목_2,티에프이
SAMG엔터,유사종목_3,현대무벡스
SAMG엔터,유사종목_4,대성하이텍
SAMG엔터,유사종목_5,오토앤
SBI인베스트먼트,유사종목_1,컴퍼니케이
SBI인베스트먼트,유사종목_2,SV인베스트먼트
SBI인베스트먼트,유사종목_3,엔에이치스팩27호
SBI인베스트먼트,유사종목_4,엔에이치스팩24호
SBI인베스트먼트,유사종목_5,대신밸런스제14호스팩
SBI핀테크솔루션즈,유사종목_1,비츠로시스
SBI핀테크솔루션즈,유사종목_2,컨버즈
SBI핀테크솔루션즈,유사종목_3,씨엔플러스
SBI핀테크솔루션즈,유사종목_4,대창솔루션
SBI핀테크솔루션즈,유사종목_5,SBW생명과학
SBS,유사종목_1,인탑스
SBS,유사종목_2,에스에프에이
SBS,유사종목_3,한미약품
SBS,유사종목_4,동아에스티
SBS,유사종목_5,케이씨
SBS콘텐츠허브,유사종목_1,태경비케이
SBS콘텐츠허브,유사종목_2,아비코전자
SBS콘텐츠허브,유사종목_3,대교
SBS콘텐츠허브,유사종목_4,더네이쳐홀딩스
SBS콘텐츠허브,유사종목_5,에이치시티
SBW생명과학,유사종목_1,대창솔루션
SBW생명과학,유사종목_2,씨엔플러스
SBW생명과학,유사종목_3,TS트릴리온
SBW생명과학,유사종목_4,프로스테믹스
SBW생명과학,유사종목_5,비투엔
SCI평가정보,유사종목_1,토박스코리아
SCI평가정보,유사종목_2,영창케미칼
SCI평가정보,유사종목_3,이랜시스
SCI평가정보,유사종목_4,가온칩스
SCI평가정보,유사종목_5,우리이앤엘
SDN,유사종목_1,대성파인텍
SDN,유사종목_2,팬스타엔터프라이즈
SDN,유사종목_3,보해양조
SDN,유사종목_4,서울전자통신
SDN,유사종목_5,국일제지
SFA반도체,유사종목_1,엔피케이
SFA반도체,유사종목_2,동성제약
SFA반도체,유사종목_3,쎄니트
SFA반도체,유사종목_4,진양폴리
SFA반도체,유사종목_5,씨에스베어링
SG,유사종목_1,체시스
SG,유사종목_2,비엘팜텍
SG,유사종목_3,CSA 코스믹
SG,유사종목_4,우정바이오
SG,유사종목_5,율호
SG&G,유사종목_1,HDC랩스
SG&G,유사종목_2,리드코프
SG&G,유사종목_3,율촌화학
SG&G,유사종목_4,삼성출판사
SG&G,유사종목_5,조광페인트
SGA,유사종목_1,씨아이테크
SGA,유사종목_2,탑코미디어
SGA,유사종목_3,보광산업
SGA,유사종목_4,동방선기
SGA,유사종목_5,제노포커스
SGA솔루션즈,유사종목_1,셀피글로벌
SGA솔루션즈,유사종목_2,트루윈
SGA솔루션즈,유사종목_3,이스타코
SGA솔루션즈,유사종목_4,코데즈컴바인
SGA솔루션즈,유사종목_5,위즈코프
SGC에너지,유사종목_1,대웅제약
SGC에너지,유사종목_2,빙그레
SGC에너지,유사종목_3,KT
SGC에너지,유사종목_4,한화에어로스페이스
SGC에너지,유사종목_5,대창단조
SGC이테크건설,유사종목_1,현대글로비스
SGC이테크건설,유사종목_2,한국석유
SGC이테크건설,유사종목_3,LS
SGC이테크건설,유사종목_4,CJ대한통운
SGC이테크건설,유사종목_5,LG전자
SG글로벌,유사종목_1,씨큐브
SG글로벌,유사종목_2,조이시티
SG글로벌,유사종목_3,에이치케이
SG글로벌,유사종목_4,드림씨아이에스
SG글로벌,유사종목_5,이글벳
SG세계물산,유사종목_1,3S
SG세계물산,유사종목_2,태광산업
SG세계물산,유사종목_3,영풍
SG세계물산,유사종목_4,남양유업
SG세계물산,유사종목_5,롯데칠성
SHD,유사종목_1,LX세미콘
SHD,유사종목_2,대동기어
SHD,유사종목_3,유신
SHD,유사종목_4,LIG넥스원
SHD,유사종목_5,현대엘리베이
SH에너지화학,유사종목_1,미래생명자원
SH에너지화학,유사종목_2,아이디피
SH에너지화학,유사종목_3,대명에너지
SH에너지화학,유사종목_4,아모센스
SH에너지화학,유사종목_5,탑머티리얼
SIMPAC,유사종목_1,한국카본
SIMPAC,유사종목_2,다원시스
SIMPAC,유사종목_3,WISCOM
SIMPAC,유사종목_4,에이치시티
SIMPAC,유사종목_5,아이센스
SJM,유사종목_1,에스앤에스텍
SJM,유사종목_2,TJ미디어
SJM,유사종목_3,엔텔스
